Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 08/17  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102934261,0,1.102934261,
 08/18  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/18  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102939366,0,1.102939366,
 08/18  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/18  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/18  05:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.103034044,0,1.103034044,
 08/18  06:00:00,53.52249531,3.138395531,18.47251982,0.164313077,5.360832023,21.44332809,0.02,0,0.02,
 08/18  07:00:00,72.48528158,2.902461137,20.47656715,0.333527498,16.08249607,32.68178963,1.103217051,0,1.103217051,
 08/18  08:00:00,150.7112171,3.821340384,28.23063598,0,48.24748821,70.40331239,1.103942513,0,1.103942513,
 08/18  09:00:00,144.8614569,4.005633693,30.54515393,0,48.24748821,62.05474096,2.187870234,0,2.187870234,
 08/18  10:00:00,142.3174523,4.141757106,29.79161937,0,48.24748821,60.12814755,1.103959969,0,1.103959969,
 08/18  11:00:00,145.5389862,4.419086457,30.80923046,0,48.24748821,62.05474096,2.188436091,0,2.188436091,
 08/18  12:00:00,143.4114111,4.206762555,29.43832778,0,48.24748821,61.51039245,2.189208187,0,2.189208187,
 08/18  13:00:00,148.5541377,4.880512125,31.75746183,0,48.24748821,63.66023546,2.189097402,0,2.189097402,
 08/18  14:00:00,143.6982869,4.855846322,30.45836475,0,48.24748821,60.12814755,1.103854345,0,1.103854345,
 08/18  15:00:00,144.7250043,5.28504677,31.05588164,0,48.24748821,60.12814755,2.187609627,0,2.187609627,
 08/18  16:00:00,149.8023387,5.793518743,32.734854,0,48.24748821,63.01803766,1.104065451,0,1.104065451,
 08/18  17:00:00,135.8445299,5.255692351,30.25978524,0,37.52582416,62.79478806,1.103837883,0,1.103837883,
 08/18  18:00:00,88.31426905,3.359978168,22.12351171,0,26.80416012,36.01817895,1.103545699,0,1.103545699,
 08/18  19:00:00,90.54652158,3.125121014,19.75741261,0,26.80416012,33.44938775,1.103316815,0,1.103316815,
 08/18  20:00:00,80.70322225,2.94780891,18.77192145,0,16.08249607,28.08855572,1.103347684,0,1.103347684,
 08/18  21:00:00,79.03425174,2.904870995,18.43028447,0,16.08249607,26.80416012,0.02,0,0.02,
 08/18  22:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.102984589,0,1.102984589,
 08/18  23:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/18  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102940912,0,1.102940912,
 08/19  01:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/19  02:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/19  03:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102934364,0,1.102934364,
 08/19  04:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/19  05:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103034052,0,1.103034052,
 08/19  06:00:00,51.97327781,3.085976934,16.86049332,0.279540673,5.360832023,21.44332809,0.02,0,0.02,
 08/19  07:00:00,54.12318137,2.902461137,18.5479534,0.722584212,5.360832023,26.58091051,1.10313069,0,1.10313069,
 08/19  08:00:00,82.15944472,2.97816763,21.0644746,0.004657541,26.80416012,31.29954473,0.02,0,0.02,
 08/19  09:00:00,88.15135173,3.099143903,24.69237057,0,26.80416012,33.54723704,1.10346776,0,1.10346776,
 08/19  10:00:00,86.86993431,3.065595534,24.40779823,0,26.80416012,32.58394034,1.103363193,0,1.103363193,
 08/19  11:00:00,88.57150337,2.939867781,23.98740274,0,26.80416012,34.83163264,1.103497233,0,1.103497233,
 08/19  12:00:00,87.46688592,2.949566458,24.15748221,0,26.80416012,33.54723704,1.103369854,0,1.103369854,
 08/19  13:00:00,85.15900343,3.005474734,24.36248266,0,26.80416012,30.97844583,1.103341975,0,1.103341975,
 08/19  14:00:00,57.01885044,2.929355338,24.70810368,0,8.041248035,21.33170329,1.103230917,0,1.103230917,
 08/19  15:00:00,55.47053439,2.909653815,24.46388476,0,8.041248035,20.04730769,0.02,0,0.02,
 08/19  16:00:00,56.20556358,3.014561003,24.77290786,0,8.041248035,20.36840659,1.103198659,0,1.103198659,
 08/19  17:00:00,47.49079098,3.023688913,23.76915649,0,2.680416012,18.00908948,0.02,0,0.02,
 08/19  18:00:00,26.01852966,0.87141544,6.375762041,0,2.680416012,16.08249607,1.103058986,0,1.103058986,
 08/19  19:00:00,26.17335218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/19  20:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103002158,0,1.103002158,
 08/19  21:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/19  22:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.1029391,0,1.1029391,
 08/19  23:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/19  24:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/20  01:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102914404,0,1.102914404,
 08/20  02:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/20  03:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/20  04:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102910132,0,1.102910132,
 08/20  05:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/20  06:00:00,23.70601884,0,0,0,2.680416012,16.08249607,1.102911175,0,1.102911175,
 08/20  07:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/20  08:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/20  09:00:00,18.77135218,0,0,0,2.680416012,16.08249607,1.102908245,0,1.102908245,
 08/20  10:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/20  11:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/20  12:00:00,18.77135218,0,0,0,2.680416012,16.08249607,1.102969481,0,1.102969481,
 08/20  13:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/20  14:00:00,18.77135218,0,0,0,2.680416012,16.08249607,1.103010123,0,1.103010123,
 08/20  15:00:00,26.51932681,0.915257928,6.832716702,0,2.680416012,16.08249607,0.02,0,0.02,
 08/20  16:00:00,18.77135218,0,0,0,2.680416012,16.08249607,1.102911094,0,1.102911094,
 08/20  17:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/20  18:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/20  19:00:00,26.17335218,0,0,0,2.680416012,16.08249607,1.102908088,0,1.102908088,
 08/20  20:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/20  21:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/20  22:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102953723,0,1.102953723,
 08/20  23:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/20  24:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102905366,0,1.102905366,
 08/21  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/21  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/21  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102941156,0,1.102941156,
 08/21  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/21  05:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.103026686,0,1.103026686,
 08/21  06:00:00,51.56282029,3.113239127,16.47288305,0.229431229,5.360832023,21.44332809,0.02,0,0.02,
 08/21  07:00:00,69.5769104,2.902461137,17.2818071,0.619916372,16.08249607,32.68178963,1.103378685,0,1.103378685,
 08/21  08:00:00,144.0321826,3.43064837,21.94229349,0,48.24748821,70.40331239,1.103960804,0,1.103960804,
 08/21  09:00:00,137.860772,3.379394355,24.1707084,0,48.24748821,62.05474096,2.187960745,0,2.187960745,
 08/21  10:00:00,137.5944641,3.521634896,25.68875334,0,48.24748821,60.12814755,1.10399425,0,1.10399425,
 08/21  11:00:00,141.0557436,3.891725092,26.8533492,0,48.24748821,62.05474096,2.188433003,0,2.188433003,
 08/21  12:00:00,140.8475096,3.91427232,27.16691651,0,48.24748821,61.51039245,2.189184482,0,2.189184482,
 08/21  13:00:00,147.2843094,4.578378734,30.78976692,0,48.24748821,63.66023546,2.188760194,0,2.188760194,
 08/21  14:00:00,145.3185692,4.573951258,32.36054205,0,48.24748821,60.12814755,1.103828106,0,1.103828106,
 08/21  15:00:00,148.3526009,4.79287505,35.17564996,0,48.24748821,60.12814755,2.187628561,0,2.187628561,
 08/21  16:00:00,146.94798,4.769287669,30.90472635,0,48.24748821,63.01803766,1.104137265,0,1.104137265,
 08/21  17:00:00,129.6375907,4.351448274,24.95709013,0,37.52582416,62.79478806,1.10362092,0,1.10362092,
 08/21  18:00:00,84.5603969,3.071124499,18.65849324,0,26.80416012,36.01817895,1.103460654,0,1.103460654,
 08/21  19:00:00,87.74318821,2.999306194,17.07989406,0,26.80416012,33.44938775,1.103258689,0,1.103258689,
 08/21  20:00:00,78.6961731,2.902887965,16.80979325,0,16.08249607,28.08855572,1.103317753,0,1.103317753,
 08/21  21:00:00,77.16854719,2.902461137,16.56698977,0,16.08249607,26.80416012,0.02,0,0.02,
 08/21  22:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.102938727,0,1.102938727,
 08/21  23:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/21  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/22  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102940955,0,1.102940955,
 08/22  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/22  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102895922,0,1.102895922,
 08/22  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/22  05:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 08/22  06:00:00,55.10314604,3.118249452,19.9161676,0.321462115,5.360832023,21.44332809,1.10307261,0,1.10307261,
 08/22  07:00:00,73.52555463,2.902461137,21.26953979,0.58082791,16.08249607,32.68178963,1.10337578,0,1.10337578,
 08/22  08:00:00,147.2052357,3.466689659,25.07930534,0,48.24748821,70.40331239,1.103846783,0,1.103846783,
 08/22  09:00:00,142.6168966,3.43430014,28.87192718,0,48.24748821,62.05474096,1.104072881,0,1.104072881,
 08/22  10:00:00,147.6453262,3.814669781,35.44658061,0,48.24748821,60.12814755,2.188146972,0,2.188146972,
 08/22  11:00:00,151.3773369,4.28573588,36.78093178,0,48.24748821,62.05474096,2.188433841,0,2.188433841,
 08/22  12:00:00,148.1452644,4.17802282,34.20092084,0,48.24748821,61.51039245,2.189234507,0,2.189234507,
 08/22  13:00:00,155.2319784,4.836297395,38.47951724,0,48.24748821,63.66023546,2.189072054,0,2.189072054,
 08/22  14:00:00,152.6059803,4.862313899,39.35959059,0,48.24748821,60.12814755,1.103882666,0,1.103882666,
 08/22  15:00:00,154.2496506,5.316263719,40.54931104,0,48.24748821,60.12814755,1.103760077,0,1.103760077,
 08/22  16:00:00,157.8835734,5.835175561,40.77443186,0,48.24748821,63.01803766,2.188263049,0,2.188263049,
 08/22  17:00:00,142.9119358,5.370792907,37.21209062,0,37.52582416,62.79478806,1.103610224,0,1.103610224,
 08/22  18:00:00,93.37076657,3.458924459,27.08106294,0,26.80416012,36.01817895,1.103457367,0,1.103457367,
 08/22  19:00:00,97.22195658,3.124161001,23.96647429,0,26.80416012,33.44938775,1.103248748,0,1.103248748,
 08/22  20:00:00,83.34711329,2.954192982,21.40942842,0,16.08249607,28.08855572,1.103312656,0,1.103312656,
 08/22  21:00:00,82.00275636,2.90744259,21.39621749,0,16.08249607,26.80416012,0.02,0,0.02,
 08/22  22:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 08/22  23:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102939754,0,1.102939754,
 08/22  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/23  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102941408,0,1.102941408,
 08/23  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/23  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/23  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102935793,0,1.102935793,
 08/23  05:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 08/23  06:00:00,51.56416906,3.141342409,16.62005852,0.055501245,5.360832023,21.44332809,1.103003612,0,1.103003612,
 08/23  07:00:00,67.84497684,2.902461137,15.95955561,0.210234293,16.08249607,32.68178963,1.103376881,0,1.103376881,
 08/23  08:00:00,142.2018698,3.541129138,20.00149999,0,48.24748821,70.40331239,1.103916145,0,1.103916145,
 08/23  09:00:00,135.7060568,3.51219586,21.8831917,0,48.24748821,62.05474096,1.103962799,0,1.103962799,
 08/23  10:00:00,135.7447381,3.642106012,23.71855628,0,48.24748821,60.12814755,2.18792796,0,2.18792796,
 08/23  11:00:00,140.5744102,4.091826072,26.17191488,0,48.24748821,62.05474096,2.188470039,0,2.188470039,
 08/23  12:00:00,141.3010747,4.105315658,27.42943827,0,48.24748821,61.51039245,2.189004046,0,2.189004046,
 08/23  13:00:00,149.491605,4.729097886,32.84634339,0,48.24748821,63.66023546,2.18884568,0,2.18884568,
 08/23  14:00:00,146.505205,4.71364997,33.40747916,0,48.24748821,60.12814755,1.103780739,0,1.103780739,
 08/23  15:00:00,147.8878248,5.108484826,34.39526416,0,48.24748821,60.12814755,1.103821432,0,1.103821432,
 08/23  16:00:00,153.9462871,5.612100829,37.06022032,0,48.24748821,63.01803766,2.187983192,0,2.187983192,
 08/23  17:00:00,140.635923,5.198234914,35.10863581,0,37.52582416,62.79478806,1.103637009,0,1.103637009,
 08/23  18:00:00,90.93796279,3.370757182,24.73642645,0,26.80416012,36.01817895,1.103468482,0,1.103468482,
 08/23  19:00:00,94.38074696,3.083910351,21.16551531,0,26.80416012,33.44938775,1.103243015,0,1.103243015,
 08/23  20:00:00,80.90662033,2.92913382,18.99399463,0,16.08249607,28.08855572,0.02,0,0.02,
 08/23  21:00:00,77.90238754,2.902461137,17.30083013,0,16.08249607,26.80416012,1.103160949,0,1.103160949,
 08/23  22:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 08/23  23:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102939741,0,1.102939741,
 08/23  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/24  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102941474,0,1.102941474,
 08/24  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/24  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/24  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.10293562,0,1.10293562,
 08/24  05:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 08/24  06:00:00,54.85243288,3.134156014,19.86391079,0.107099201,5.360832023,21.44332809,1.103003591,0,1.103003591,
 08/24  07:00:00,72.40082075,2.902461137,20.38677113,0.338862688,16.08249607,32.68178963,0.02,0,0.02,
 08/24  08:00:00,146.683942,3.52367373,24.50102759,0,48.24748821,70.40331239,2.187584556,0,2.187584556,
 08/24  09:00:00,137.2362827,3.544393137,23.38122025,0,48.24748821,62.05474096,1.104055702,0,1.104055702,
 08/24  10:00:00,136.6861269,3.825426726,24.47662435,0,48.24748821,60.12814755,2.188133826,0,2.188133826,
 08/24  11:00:00,141.9128187,4.215371845,27.38677756,0,48.24748821,62.05474096,1.104179411,0,1.104179411,
 08/24  12:00:00,143.6111884,4.1557214,29.68914628,0,48.24748821,61.51039245,2.189178173,0,2.189178173,
 08/24  13:00:00,150.4657414,4.808251295,33.74132635,0,48.24748821,63.66023546,2.189256483,0,2.189256483,
 08/24  14:00:00,147.1524359,4.785837138,33.9825229,0,48.24748821,60.12814755,2.188083111,0,2.188083111,
 08/24  15:00:00,148.9756341,5.186390159,35.40516812,0,48.24748821,60.12814755,1.103891376,0,1.103891376,
 08/24  16:00:00,153.4771842,5.644161372,36.55905683,0,48.24748821,63.01803766,2.18842432,0,2.18842432,
 08/24  17:00:00,140.0802677,5.135936301,34.61527911,0,37.52582416,62.79478806,1.103552541,0,1.103552541,
 08/24  18:00:00,90.98994384,3.253599338,24.90556534,0,26.80416012,36.01817895,1.103485163,0,1.103485163,
 08/24  19:00:00,97.25741586,3.084253516,24.04184106,0,26.80416012,33.44938775,1.103240446,0,1.103240446,
 08/24  20:00:00,85.34970138,2.932512429,23.43369707,0,16.08249607,28.08855572,0.02,0,0.02,
 08/24  21:00:00,83.19383483,2.902461137,22.59227741,0,16.08249607,26.80416012,1.103039817,0,1.103039817,
 08/24  22:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 08/24  23:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.10293864,0,1.10293864,
 08/24  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/25  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/25  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102941247,0,1.102941247,
 08/25  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/25  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.10274273,0,1.10274273,
 08/25  05:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 08/25  06:00:00,58.61526259,3.150694651,23.66567044,0.051630624,5.360832023,21.44332809,1.102999107,0,1.102999107,
 08/25  07:00:00,76.99459237,2.902461137,25.20853723,0.110868213,16.08249607,32.68178963,0.02,0,0.02,
 08/25  08:00:00,157.6632911,3.895258284,35.10879217,0,48.24748821,70.40331239,2.187832317,0,2.187832317,
 08/25  09:00:00,153.8780335,4.151462911,39.4159013,0,48.24748821,62.05474096,1.103959588,0,1.103959588,
 08/25  10:00:00,151.8067859,4.430513322,38.99219674,0,48.24748821,60.12814755,2.187941636,0,2.187941636,
 08/25  11:00:00,153.894839,4.767657423,38.81651229,0,48.24748821,62.05474096,1.104326419,0,1.104326419,
 08/25  12:00:00,150.8330545,4.493974425,36.57275935,0,48.24748821,61.51039245,2.188977223,0,2.188977223,
 08/25  13:00:00,155.3941165,5.206724486,38.27122828,0,48.24748821,63.66023546,2.189057761,0,2.189057761,
 08/25  14:00:00,153.3734941,5.254475478,39.73494275,0,48.24748821,60.12814755,2.188072442,0,2.188072442,
 08/25  15:00:00,158.0713653,5.706867738,43.98042171,0,48.24748821,60.12814755,1.103803473,0,1.103803473,
 08/25  16:00:00,160.6661932,5.935913166,43.45631407,0,48.24748821,63.01803766,2.18823443,0,2.18823443,
 08/25  17:00:00,141.0782157,5.37554288,35.37362049,0,37.52582416,62.79478806,1.103596596,0,1.103596596,
 08/25  18:00:00,91.23424942,3.450346824,24.95312343,0,26.80416012,36.01817895,1.103417324,0,1.103417324,
 08/25  19:00:00,97.05403191,3.154306959,23.76840366,0,26.80416012,33.44938775,0.02,0,0.02,
 08/25  20:00:00,85.17008774,2.957191314,23.22940454,0,16.08249607,28.08855572,1.103277325,0,1.103277325,
 08/25  21:00:00,83.28865152,2.909533438,22.68002181,0,16.08249607,26.80416012,1.103034737,0,1.103034737,
 08/25  22:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 08/25  23:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 08/25  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102934298,0,1.102934298,
 08/26  01:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/26  02:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102939503,0,1.102939503,
 08/26  03:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/26  04:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/26  05:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102989202,0,1.102989202,
 08/26  06:00:00,57.40619824,3.119540435,22.52719288,0.012198048,5.360832023,21.44332809,0.02,0,0.02,
 08/26  07:00:00,58.34748543,2.902461137,23.40499437,0.089847296,5.360832023,26.58091051,1.103126556,0,1.103126556,
 08/26  08:00:00,86.95931184,2.902461137,25.94470576,0,26.80416012,31.29954473,1.103250677,0,1.103250677,
 08/26  09:00:00,90.9676766,2.902461137,27.70537821,0,26.80416012,33.54723704,1.103435722,0,1.103435722,
 08/26  10:00:00,92.36825525,2.917063556,30.05465115,0,26.80416012,32.58394034,0.02,0,0.02,
 08/26  11:00:00,95.69253998,3.00166299,31.04664413,0,26.80416012,34.83163264,1.103440414,0,1.103440414,
 08/26  12:00:00,93.72521361,3.126946698,30.23842966,0,26.80416012,33.54723704,1.103428517,0,1.103428517,
 08/26  13:00:00,91.97493082,3.222889588,30.96099519,0,26.80416012,30.97844583,1.103369899,0,1.103369899,
 08/26  14:00:00,60.82706766,3.026298452,28.41937779,0,8.041248035,21.33170329,1.103272615,0,1.103272615,
 08/26  15:00:00,58.08229093,2.953114332,27.03218078,0,8.041248035,20.04730769,0.02,0,0.02,
 08/26  16:00:00,58.3795733,2.916329155,27.04514943,0,8.041248035,20.36840659,1.103227299,0,1.103227299,
 08/26  17:00:00,50.18507881,2.928790275,26.55834296,0,2.680416012,18.00908948,1.103002785,0,1.103002785,
 08/26  18:00:00,26.96686463,0.790418401,7.405094056,0,2.680416012,16.08249607,0.02,0,0.02,
 08/26  19:00:00,28.64068551,0,0,0,2.680416012,16.08249607,1.103003798,0,1.103003798,
 08/26  20:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/26  21:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103064104,0,1.103064104,
 08/26  22:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/26  23:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/26  24:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102941174,0,1.102941174,
 08/27  01:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/27  02:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/27  03:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102913034,0,1.102913034,
 08/27  04:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/27  05:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103002751,0,1.103002751,
 08/27  06:00:00,23.70601884,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/27  07:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 08/27  08:00:00,23.2612399,0.434802001,4.055085726,0,2.680416012,16.08249607,1.102912074,0,1.102912074,
 08/27  09:00:00,37.29014024,1.854152112,16.66463595,0,2.680416012,16.08249607,0.02,0,0.02,
