"PVWatts: Hourly PV Performance Data"
"Requested Location:","28155 christopher lane"
"Location:","SPOKANE, WA"
"Lat (deg N):","47.63"
"Long (deg W):","117.53"
"Elev (m):","721"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","47.5"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.09"
"Capacity Factor (%)","14.9"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"3","29","13","715","147","7.2","8.8","865.309","18.384","3067.092","2949.59"
"3","29","14","88","290","9.4","8.2","354.442","14.294","1279.11","1226.873"
"3","29","15","4","102","7.8","8.8","86.856","8.299","321.98","293.485"
"3","29","16","103","104","7.8","7.2","136.773","8.919","488.85","456.778"
"3","29","17","230","44","5.6","8.8","68.995","5.666","209.014","182.806"
"3","29","18","1","3","5.6","9.8","2.513","4.751","9.469","0"
"3","29","19","0","0","5","7.7","0","5","0","0"
"3","29","20","0","0","4.4","8.2","0","4.4","0","0"
"3","29","21","0","0","3.9","6.7","0","3.9","0","0"
"3","29","22","0","0","3.3","6.7","0","3.3","0","0"
"3","29","23","0","0","2.8","6.7","0","2.8","0","0"
"3","30","0","0","0","2.8","8.2","0","2.8","0","0"
"3","30","1","0","0","3.3","9.8","0","3.3","0","0"
"3","30","2","0","0","3.3","7.2","0","3.3","0","0"
"3","30","3","0","0","3.3","7.7","0","3.3","0","0"
"3","30","4","0","0","2.8","6.2","0","2.8","0","0"
"3","30","5","3","9","2.8","5.7","7.54","1.583","28.793","6.009"
"3","30","6","8","30","1.7","5.2","26.311","0.771","98.886","74.804"
"3","30","7","55","144","3.3","6.2","154.614","4.734","574.359","540.361"
"3","30","8","1","100","4.4","6.2","83.12","4.762","313.077","284.766"
"3","30","9","8","118","5","8.8","104.404","5.513","391.932","361.966"
"3","30","10","11","184","5","5.2","167.676","6.974","625.65","590.467"
"3","30","11","5","166","4.4","5.7","145.577","5.947","545.63","512.286"
"3","30","12","104","305","7.8","8.8","403.274","12.54","1468.478","1410.618"
"3","30","13","4","131","5","7.7","112.876","5.992","422.969","392.337"
"3","30","14","129","220","6.1","8.2","325.202","9.885","1195.87","1146.007"
"3","30","15","8","177","5.6","9.3","158.548","7.001","591.02","556.639"
"3","30","16","37","146","5.6","10.3","147.934","6.657","546.495","513.131"
"3","30","17","181","46","5","8.2","62.481","4.984","195.956","170.006"
"3","30","18","26","4","3.9","6.2","3.351","2.758","12.733","0"
"3","30","19","0","0","2.2","4.6","0","2.2","0","0"
"3","30","20","0","0","1.7","5.7","0","1.7","0","0"
"3","30","21","0","0","1.1","5.7","0","1.1","0","0"
"3","30","22","0","0","1.1","6.7","0","1.1","0","0"
"3","30","23","0","0","0.6","7.2","0","0.6","0","0"
"3","31","0","0","0","0.6","5.2","0","0.6","0","0"
"3","31","1","0","0","0","6.2","0","0","0","0"
"3","31","2","0","0","-0.6","4.1","0","-0.6","0","0"
"3","31","3","0","0","0","5.2","0","0","0","0"
"3","31","4","0","0","-1.7","3.6","0","-1.7","0","0"
"3","31","5","93","8","-1.1","3.6","6.702","-2.778","26.066","3.332"
"3","31","6","577","25","0","3.6","121.898","1.084","327.264","298.66"
"3","31","7","802","38","1.7","5.2","380.963","7.791","1299.277","1246.455"
"3","31","8","782","74","2.8","4.6","599.106","14.313","2124.15","2044.462"
"3","31","9","108","262","3.9","5.2","340.424","9.979","1252.267","1200.802"
"3","31","10","195","221","6.1","5.2","431.487","13.528","1563.932","1503.122"
"3","31","11","46","202","5","4.1","235.074","9.459","867.718","826.641"
"3","31","12","2","372","5","2.1","345.429","13.241","1253.946","1202.433"
"3","31","13","149","248","5.6","2.6","394.03","14.848","1419.674","1363.292"
"3","31","14","474","157","6.1","4.1","565.025","17.698","2002.143","1926.794"
"3","31","15","374","169","6.7","2.6","402.148","16.783","1413.215","1357.027"
"3","31","16","386","120","6.1","1.5","268.515","13.648","909.276","867.138"
"3","31","17","216","43","4.4","2.1","65.324","5.047","199.251","173.236"
"3","31","18","3","4","2.5","2.2","3.351","0.652","12.847","0"
"3","31","19","0","0","1.4","2","0","1.4","0","0"
"3","31","20","0","0","-0.1","2.5","0","-0.1","0","0"
"3","31","21","0","0","0.1","2.4","0","0.1","0","0"
"3","31","22","0","0","0.2","3","0","0.2","0","0"
"3","31","23","0","0","0.2","3","0","0.2","0","0"
"4","1","0","0","0","0.9","3.2","0","0.9","0","0"
"4","1","1","0","0","1.2","3.4","0","1.2","0","0"
"4","1","2","0","0","1.5","4","0","1.5","0","0"
"4","1","3","0","0","1.8","4","0","1.8","0","0"
"4","1","4","0","0","1.7","3.8","0","1.7","0","0"
"4","1","5","3","6","2","4","5.027","0.409","19.291","0"
"4","1","6","13","54","2.8","3.6","46.4","2.103","173.668","148.153"
"4","1","7","161","105","3.3","3.6","172.778","5.697","624.65","589.491"
"4","1","8","6","135","4.4","3.6","117.363","5.81","439.825","408.828"
"4","1","9","32","334","5.6","2.6","333.251","12.619","1212.663","1162.326"
"4","1","10","27","282","7.2","1.5","276.621","14.679","997.677","953.231"
"4","1","11","14","268","7.8","2.6","250.633","13.177","910.085","867.926"
"4","1","12","10","364","7.8","6.7","343.953","12.586","1252.234","1200.769"
"4","1","13","6","298","7.8","5.2","272.768","12.196","994.769","950.399"
"4","1","14","3","235","7.8","4.6","208.829","11.108","765.223","726.703"
"4","1","15","7","200","8.3","4.6","179.266","10.883","657.134","621.214"
"4","1","16","2","118","7.8","5.2","100.817","8.624","373.164","343.597"
"4","1","17","1","48","5.6","2.6","39.18","4.942","147.271","122.267"
"4","1","18","0","3","5","4.1","2.513","3.479","9.521","0"
"4","1","19","0","0","4.4","2.1","0","4.4","0","0"
"4","1","20","0","0","4.4","2.1","0","4.4","0","0"
"4","1","21","0","0","4.4","2.6","0","4.4","0","0"
"4","1","22","0","0","3.9","3.1","0","3.9","0","0"
"4","1","23","0","0","3.3","2.6","0","3.3","0","0"
"4","2","0","0","0","0.6","2.6","0","0.6","0","0"
"4","2","1","0","0","0.6","2.6","0","0.6","0","0"
"4","2","2","0","0","-0.6","3.6","0","-0.6","0","0"
"4","2","3","0","0","0","2.6","0","0","0","0"
"4","2","4","0","0","-0.6","3.1","0","-0.6","0","0"
"4","2","5","51","11","-0.6","4.1","8.513","-2.105","33.014","10.153"
"4","2","6","453","37","1.7","0","114.041","2.979","324.271","295.729"
"4","2","7","694","57","3.9","0","360.454","17.166","1189.116","1139.443"
"4","2","8","814","74","6.7","2.6","620.605","21.638","2128.448","2048.605"
"4","2","9","778","117","7.2","3.1","793.423","25.991","2706.923","2604.759"
"4","2","10","431","176","8.3","3.1","627.603","23.634","2171.947","2090.524"
"4","2","11","731","173","10","2.1","970.674","35.542","3173.583","3051.335"
"4","2","12","469","283","10","2.1","809.636","32.552","2686.182","2584.868"
"4","2","13","479","258","11.1","1.5","749.912","33.648","2473.411","2380.601"
"4","2","14","346","193","10.6","2.1","499.218","24.524","1715.166","1649.523"
"4","2","15","294","177","11.1","2.6","359.851","19.872","1249.105","1197.73"
"4","2","16","644","69","11.1","4.6","316.466","16.81","1024.685","979.52"
"4","2","17","378","32","10","3.6","73.486","10.771","191.242","165.384"
"4","2","18","20","5","7.8","3.1","4.189","6.257","15.679","0"
"4","2","19","0","0","6.7","2.6","0","6.7","0","0"
"4","2","20","0","0","5","3.1","0","5","0","0"
"4","2","21","0","0","3.3","3.6","0","3.3","0","0"
"4","2","22","0","0","3.3","4.1","0","3.3","0","0"
"4","2","23","0","0","2.8","4.1","0","2.8","0","0"
"4","3","0","0","0","1.7","1.5","0","1.7","0","0"
"4","3","1","0","0","1.1","2.6","0","1.1","0","0"
"4","3","2","0","0","0.6","1.5","0","0.6","0","0"
"4","3","3","0","0","0","3.1","0","0","0","0"
"4","3","4","0","0","-0.6","2.1","0","-0.6","0","0"
"4","3","5","38","9","-0.6","2.6","7.319","-2.476","28.427","5.65"
"4","3","6","120","73","0","2.1","84.1","0.175","293.917","266.001"
"4","3","7","408","89","3.9","3.1","268.665","8.876","935.573","892.755"
"4","3","8","629","116","5.6","2.6","548.815","18.515","1914.093","1841.797"
"4","3","9","713","142","8.3","2.6","771.436","27.407","2614.876","2516.455"
"4","3","10","599","222","10","3.1","838.042","30.086","2812.771","2706.214"
"4","3","11","539","252","11.1","3.1","851.315","31.608","2837.497","2729.9"
"4","3","12","653","211","12.8","2.1","925.383","37.729","2992.702","2878.459"
"4","3","13","188","324","12.8","2.6","510.47","26.465","1743.33","1676.766"
"4","3","14","409","261","12.8","2.6","602.845","27.572","2041.657","1964.917"
"4","3","15","57","141","12.2","3.6","159.973","15.666","570.743","536.828"
"4","3","16","246","131","11.1","3.6","218.3","14.859","745.773","707.728"
"4","3","17","70","37","10","3.6","39.459","9.74","130.957","106.266"
"4","3","18","0","1","8.3","2.6","0.838","6.482","3.133","0"
"4","3","19","0","0","7.2","2.6","0","7.2","0","0"
"4","3","20","0","0","7.8","1.5","0","7.8","0","0"
"4","3","21","0","0","6.7","0","0","6.7","0","0"
"4","3","22","0","0","6.1","2.1","0","6.1","0","0"
"4","3","23","0","0","3.3","2.1","0","3.3","0","0"
"4","4","0","0","0","4.4","2.1","0","4.4","0","0"
"4","4","1","0","0","4.4","3.1","0","4.4","0","0"
"4","4","2","0","0","5","4.6","0","5","0","0"
"4","4","3","0","0","4.4","3.6","0","4.4","0","0"
"4","4","4","0","0","4.4","4.1","0","4.4","0","0"
"4","4","5","33","15","3.9","4.6","12.193","2.601","46.359","23.253"
"4","4","6","213","55","5","5.2","89.139","5.311","284.373","256.651"
"4","4","7","91","148","7.2","4.1","170.985","9.53","617.946","582.943"
"4","4","8","238","239","8.9","4.1","389.871","16.22","1384.543","1329.213"
"4","4","9","586","167","11.1","3.1","692.262","26.865","2353.238","2265.059"
"4","4","10","282","264","11.7","5.2","559.159","22.155","1948.645","1875.159"
"4","4","11","123","241","12.2","5.2","372.043","18.875","1316.653","1263.325"
"4","4","12","152","312","13.3","3.6","477.02","23.431","1653.009","1589.376"
"4","4","13","78","326","12.2","5.7","389.883","18.694","1380.689","1325.473"
"4","4","14","275","224","13.3","5.7","456.479","20.891","1595.664","1533.856"
"4","4","15","507","139","12.8","4.6","459.047","21.619","1571.903","1510.843"
"4","4","16","483","94","12.2","5.2","275.256","16.862","903.043","861.065"
"4","4","17","234","47","11.1","4.1","68.187","11.6","201.465","175.406"
"4","4","18","33","10","9.4","4.1","8.378","8.116","31.107","8.281"
"4","4","19","0","0","10","5.2","0","10","0","0"
"4","4","20","0","0","9.4","5.7","0","9.4","0","0"
"4","4","21","0","0","8.9","5.2","0","8.9","0","0"
"4","4","22","0","0","7.2","3.6","0","7.2","0","0"
"4","4","23","0","0","6.7","5.7","0","6.7","0","0"
"4","5","0","0","0","5.6","5.7","0","5.6","0","0"
"4","5","1","0","0","5","5.2","0","5","0","0"
"4","5","2","0","0","4.4","5.2","0","4.4","0","0"
"4","5","3","0","0","2.2","3.6","0","2.2","0","0"
"4","5","4","0","0","2.2","0","0","2.2","0","0"
"4","5","5","51","11","1.7","2.6","8.501","-0.107","32.694","9.839"
"4","5","6","460","42","4.4","3.1","121.219","5.54","345.808","316.817"
"4","5","7","690","63","6.1","3.1","366.605","13.547","1232.412","1181.514"
"4","5","8","797","81","8.3","4.6","618.345","20.189","2136.011","2055.895"
"4","5","9","860","95","10","3.6","836.922","28.748","2817.747","2710.981"
"4","5","10","856","89","11.7","1.5","927.425","39.033","2978.299","2864.681"
"4","5","11","835","120","12.2","5.2","1006.721","31.513","3356.985","3226.335"
"4","5","12","818","114","12.8","4.6","975.415","33.063","3228.034","3103.322"
"4","5","13","794","114","13.3","3.1","887.51","34.87","2908.894","2798.265"
"4","5","14","809","87","13.3","4.6","752.799","28.866","2528.38","2433.41"
"4","5","15","777","80","13.9","3.6","563.189","26.801","1872.287","1801.417"
"4","5","16","625","66","13.3","4.1","302.914","19.574","965.846","922.238"
"4","5","17","349","40","11.1","4.1","75.539","11.821","205.019","178.89"
"4","5","18","22","7","7.8","3.6","5.865","6.376","21.94","0"
"4","5","19","0","0","7.8","3.6","0","7.8","0","0"
"4","5","20","0","0","7.2","4.1","0","7.2","0","0"
"4","5","21","0","0","6.7","4.1","0","6.7","0","0"
"4","5","22","0","0","5.6","4.1","0","5.6","0","0"
"4","5","23","0","0","3.3","3.1","0","3.3","0","0"
"4","6","0","0","0","4.4","3.1","0","4.4","0","0"
"4","6","1","0","0","2.2","3.1","0","2.2","0","0"
"4","6","2","0","0","2.2","4.1","0","2.2","0","0"
"4","6","3","0","0","2.2","4.6","0","2.2","0","0"
"4","6","4","0","0","2.2","4.6","0","2.2","0","0"
"4","6","5","10","18","1.1","3.6","14.542","-0.368","55.987","32.704"
"4","6","6","322","59","5","4.1","111.278","5.834","340.805","311.918"
"4","6","7","586","86","7.2","4.6","346.592","13.045","1177.292","1127.951"
"4","6","8","711","113","10","4.1","598.987","22.239","2052.723","1975.59"
"4","6","9","773","133","11.7","2.6","810.727","31.765","2690.888","2589.381"
"4","6","10","810","146","13.3","2.1","957.368","38.872","3077.079","2959.136"
"4","6","11","822","159","13.9","3.6","1035.05","37.542","3350.564","3220.214"
"4","6","12","823","158","15","4.6","1027.387","36.343","3345.541","3215.424"
"4","6","13","793","157","16.1","3.6","938.706","37.735","3033.337","2917.32"
"4","6","14","699","136","16.7","2.6","722.043","35.376","2350.681","2262.6"
"4","6","15","676","112","16.1","1.5","536.719","32.316","1741.269","1674.773"
"4","6","16","509","89","16.1","2.1","282.149","23.571","894.619","852.857"
"4","6","17","169","54","14.4","1.5","64.5","15.361","198.317","172.32"
"4","6","18","8","8","12.8","1.5","6.702","11.029","24.57","1.863"
"4","6","19","0","0","10.6","1.5","0","10.6","0","0"
"4","6","20","0","0","9.4","1.5","0","9.4","0","0"
"4","6","21","0","0","6.7","1.5","0","6.7","0","0"
"4","6","22","0","0","5","0","0","5","0","0"
"4","6","23","0","0","5","0","0","5","0","0"
"4","7","0","0","0","5","3.6","0","5","0","0"
"4","7","1","0","0","5","2.1","0","5","0","0"
"4","7","2","0","0","3.3","2.1","0","3.3","0","0"
"4","7","3","0","0","3.3","3.1","0","3.3","0","0"
"4","7","4","0","0","2.2","3.6","0","2.2","0","0"
"4","7","5","143","15","2.8","3.6","12.032","1.291","46.002","22.903"
"4","7","6","598","32","6.1","4.1","136.814","7.502","368.275","338.811"
"4","7","7","792","46","8.3","5.2","390.885","14.641","1300.424","1247.568"
"4","7","8","885","59","10","3.6","646.566","24.019","2191.94","2109.786"
"4","7","9","933","69","12.8","2.6","859.599","34.115","2819.206","2712.379"
"4","7","10","961","76","16.1","6.2","1011.614","33.465","3339.598","3209.758"
"4","7","11","969","79","17.8","5.2","1081.11","38.64","3480.455","3343.988"
"4","7","12","973","78","19.4","4.6","1075.183","41.753","3407.092","3274.097"
"4","7","13","962","75","20","5.2","985.854","39.152","3162.643","3040.887"
"4","7","14","930","67","21.1","6.2","815.453","35.3","2653.171","2553.201"
"4","7","15","862","59","21.1","5.2","583.997","32.291","1886.712","1815.351"
"4","7","16","753","44","20.6","4.6","323.371","26.958","981.553","937.533"
"4","7","17","487","32","18.3","3.1","82.265","19.483","195.804","169.856"
"4","7","18","71","8","15.6","3.6","6.702","14.34","24.211","1.511"
"4","7","19","0","0","13.3","2.6","0","13.3","0","0"
"4","7","20","0","0","12.8","0","0","12.8","0","0"
"4","7","21","0","0","11.1","2.1","0","11.1","0","0"
"4","7","22","0","0","7.8","2.1","0","7.8","0","0"
"4","7","23","0","0","8.3","2.6","0","8.3","0","0"
"4","8","0","0","0","11.1","3.6","0","11.1","0","0"
"4","8","1","0","0","9.4","4.1","0","9.4","0","0"
"4","8","2","0","0","8.3","2.6","0","8.3","0","0"
"4","8","3","0","0","6.1","1.5","0","6.1","0","0"
"4","8","4","0","0","6.1","2.6","0","6.1","0","0"
"4","8","5","113","16","4.4","2.1","12.415","2.591","47.205","24.084"
"4","8","6","530","40","8.9","3.1","133.603","10.392","367.633","338.183"
"4","8","7","737","58","11.1","2.6","382.597","19.385","1251.243","1199.807"
"4","8","8","834","75","12.8","2.6","631.716","27.924","2104.018","2025.054"
"4","8","9","887","87","14.4","3.6","841.89","33.155","2774.469","2669.512"
"4","8","10","917","95","15.6","4.1","990.991","37.04","3214.311","3090.222"
"4","8","11","928","98","16.7","2.1","1060.613","45.099","3303.697","3175.519"
"4","8","12","925","98","17.8","2.6","1048.874","44.364","3279.441","3152.379"
"4","8","13","909","93","18.9","2.6","956.021","43.243","3003.779","2889.054"
"4","8","14","872","84","20","2.1","787.724","41.503","2484.702","2391.45"
"4","8","15","808","71","20.6","4.6","567.582","32.275","1835.292","1765.672"
"4","8","16","691","54","20","4.1","311.306","26.5","951.964","908.72"
"4","8","17","439","35","17.8","4.6","78.063","18.598","191.567","165.703"
"4","8","18","45","9","13.9","4.6","7.54","12.754","27.431","4.672"
"4","8","19","0","0","13.9","4.1","0","13.9","0","0"
"4","8","20","0","0","12.2","4.6","0","12.2","0","0"
"4","8","21","0","0","11.7","4.1","0","11.7","0","0"
"4","8","22","0","0","10.6","6.2","0","10.6","0","0"
"4","8","23","0","0","9.4","7.7","0","9.4","0","0"
"4","9","0","0","0","7.8","7.2","0","7.8","0","0"
"4","9","1","0","0","7.2","6.7","0","7.2","0","0"
"4","9","2","0","0","6.7","6.2","0","6.7","0","0"
"4","9","3","0","0","5.6","4.6","0","5.6","0","0"
"4","9","4","0","0","4.4","3.1","0","4.4","0","0"
"4","9","5","16","19","5","5.2","15.427","3.881","58.337","35.011"
"4","9","6","251","71","6.7","5.7","110.159","7.4","351.005","321.905"
"4","9","7","355","138","8.3","6.7","285.804","11.967","993.903","949.557"
"4","9","8","615","149","10.6","6.2","572.829","19.656","1990.027","1915.102"
"4","9","9","240","284","11.1","4.6","483.532","20.621","1694.532","1629.56"
"4","9","10","382","267","12.8","6.7","674.757","23.355","2338.303","2250.692"
"4","9","11","301","264","13.3","6.2","595.03","23.251","2063.672","1986.15"
"4","9","12","79","322","15","6.7","388.973","20.989","1363.261","1308.563"
"4","9","13","47","273","14.4","5.7","300.714","19.171","1062.621","1016.437"
"4","9","14","89","186","14.4","3.1","251.893","19.546","887.012","845.445"
"4","9","15","200","165","14.4","4.1","285.574","19.655","993.702","949.36"
"4","9","16","1","75","13.9","5.7","61.649","14.165","222.702","196.223"
"4","9","17","128","68","12.8","4.6","69.128","12.882","226.054","199.508"
"4","9","18","1","7","11.1","4.6","5.865","9.866","21.609","0"
"4","9","19","0","0","10","4.6","0","10","0","0"
"4","9","20","0","0","8.9","4.1","0","8.9","0","0"
"4","9","21","0","0","8.3","4.1","0","8.3","0","0"
"4","9","22","0","0","8.3","5.2","0","8.3","0","0"
"4","9","23","0","0","7.8","4.6","0","7.8","0","0"
"4","10","0","0","0","7.2","6.2","0","7.2","0","0"
"4","10","1","0","0","6.1","7.7","0","6.1","0","0"
"4","10","2","0","0","4.4","7.7","0","4.4","0","0"
"4","10","3","0","0","4.4","7.2","0","4.4","0","0"
"4","10","4","0","0","2.8","7.7","0","2.8","0","0"
"4","10","5","120","20","2.8","7.2","15.458","1.888","58.952","35.614"
"4","10","6","347","50","3.3","6.7","110.981","3.935","336.344","307.55"
"4","10","7","649","79","5","7.7","367.429","9.573","1264.408","1212.594"
"4","10","8","599","139","7.2","5.2","552.792","17.001","1943.592","1870.28"
"4","10","9","710","156","8.3","6.2","781.991","21.286","2728.005","2624.974"
"4","10","10","712","173","10","5.2","898.283","27.037","3059.02","2941.874"
"4","10","11","303","248","10","5.2","578.787","21.143","2027.058","1950.834"
"4","10","12","567","221","10.6","5.2","841.759","26.251","2878.389","2769.061"
"4","10","13","629","207","12.8","7.2","833.379","25.756","2854.304","2745.998"
"4","10","14","786","125","12.2","7.2","768.68","24.121","2640.213","2540.769"
"4","10","15","681","82","12.8","5.2","501.821","22.288","1703.029","1637.781"
"4","10","16","731","47","11.7","9.3","315.23","15.383","1008.365","963.635"
"4","10","17","506","32","10","6.7","81.836","10.541","200.237","174.202"
"4","10","18","74","10","7.2","4.6","7.781","5.987","29.157","6.367"
"4","10","19","0","0","6.1","5.2","0","6.1","0","0"
"4","10","20","0","0","5.6","4.6","0","5.6","0","0"
